branchId,consignorId,ratePerKg,ratePerBox,boxType
327,24,3.3,,
327,24,3.3,,
327,62,3.46,,
327,57,3.73,,
327,67,7,,
327,68,7,,
328,28,5.16,,
328,37,5.16,,
328,30,5.16,,
328,55,4,,
328,5,3.6,,
328,3,4.43,,
328,18,4,,
328,20,8,,
328,61,3.93,,
328,17,3.83,,
328,24,3.3,,
328,24,3.3,,
328,62,3.65,,
328,57,3.93,,
328,67,7,,
328,68,7,,
329,28,4.99,,
329,37,4.99,,
329,30,4.99,,
329,55,4,,
329,5,3.6,,
329,3,4.28,,
329,18,4,,
329,61,3.78,,
329,17,3.68,,
329,24,3.3,,
329,24,3.3,,
329,62,3.5,,
329,57,3.78,,
329,67,7,,
329,68,7,,
330,28,4.43,,
330,37,4.43,,
330,30,4.43,,
330,55,4,,
330,56,6,,
330,5,3.6,,
330,3,3.81,,
330,21,4.55,,
330,6,5,,
330,70,2.5,,
330,18,4,,
330,20,8,,
330,61,3.31,,
330,11,2.92,,
330,7,2.92,,
330,17,3.21,,
330,24,3.3,,
330,24,3.3,,
330,62,3.03,,
330,40,3.77,,
330,57,3.31,,
330,67,7,,
330,68,7,,
331,28,4.31,,
331,37,4.31,,
331,30,4.31,,
331,55,3.5,,
331,56,6,,
331,5,3.6,,
331,3,3.81,,
331,18,4,,
331,20,8,,
331,61,3.31,,
331,17,3.21,,
331,24,3.3,,
331,24,3.3,,
331,62,2.94,,
331,57,3.31,,
331,67,7,,
331,68,7,,
332,28,4.54,,
332,37,4.54,,
332,30,4.54,,
332,55,4,,
332,56,6,,
332,5,3.6,,
332,3,3.86,,
332,63,3.1,,
332,21,4.64,,
332,18,4,,
332,20,8,,
332,61,3.36,,
332,49,8.5,,
332,11,2.92,,
332,7,2.92,,
332,17,3.26,,
332,24,3.3,,
332,24,3.3,,
332,62,3.13,,
332,40,3.83,,
332,57,3.36,,
332,67,7,,
332,68,7,,
333,28,4.15,,
333,37,4.15,,
333,30,4.15,,
333,55,3.5,,
333,5,3.6,,
333,3,3.81,,
333,63,3.1,,
333,18,4,,
333,20,8,,
333,61,3.31,,
333,49,7.5,,
333,1,3,,
333,17,3.21,,
333,24,3.3,,
333,24,3.3,,
333,62,2.65,,
333,57,3.31,,
333,67,7,,
333,68,7,,
334,28,4.15,,
334,37,4.15,,
334,30,4.15,,
334,55,3.5,,
334,56,6,,
334,5,3.6,,
334,3,3.81,,
334,63,3.1,,
334,18,4,,
334,20,8,,
334,61,3.31,,
334,17,3.21,,
334,24,3.3,,
334,24,3.3,,
334,62,2.65,,
334,57,3.31,,
334,67,7,,
334,68,7,,
335,28,4.15,,
335,37,4.15,,
335,30,4.15,,
335,55,3.5,,
335,5,3.6,,
335,3,3.81,,
335,63,3.1,,
335,18,4,,
335,20,8,,
335,17,3.21,,
335,24,3.3,,
335,24,3.3,,
335,62,2.65,,
335,57,3.31,,
335,67,7,,
335,68,7,,
336,28,4.15,,
336,37,4.15,,
336,30,4.15,,
336,55,3.5,,
336,5,3.6,,
336,3,3.81,,
336,63,3.1,,
336,18,4,,
336,20,8,,
336,17,3.21,,
336,24,3.3,,
336,24,3.3,,
336,62,2.65,,
336,57,3.31,,
336,67,7,,
336,68,7,,
379,28,16.42,,
379,37,16.42,,
379,30,16.42,,
379,67,7,,
379,68,7,,
515,46,,232,Box
516,46,,232,Box
517,46,,232,Box
518,46,,232,Box
17,46,,190,Box
18,46,,190,Box
19,46,,190,Box
20,46,,190,Box
21,46,,190,Box
22,46,,190,Box
23,46,,190,Box
24,46,,190,Box
25,46,,190,Box
26,46,,190,Box
27,46,,190,Box
28,46,,190,Box
29,46,,190,Box
485,46,,230,Box
486,46,,230,Box
487,46,,230,Box
488,46,,230,Box
489,46,,230,Box
490,46,,230,Box
491,46,,230,Box
492,46,,230,Box
91,46,,182,Box
92,46,,182,Box
93,46,,182,Box
558,46,,180,Box
559,46,,150,Box
560,46,,180,Box
561,46,,180,Box
562,46,,180,Box
563,46,,180,Box
564,46,,180,Box
493,46,,230,Box
494,46,,230,Box
495,46,,230,Box
496,46,,230,Box
497,46,,230,Box
498,46,,230,Box
499,46,,230,Box
500,46,,230,Box
501,46,,230,Box
417,46,,190,Box
418,46,,190,Box
419,46,,190,Box
420,46,,190,Box
421,46,,190,Box
422,46,,190,Box
423,46,,190,Box
424,46,,190,Box
425,46,,190,Box
426,46,,190,Box
427,46,,190,Box
428,46,,190,Box
429,46,,190,Box
430,46,,170,Box
431,46,,190,Box
432,46,,170,Box
433,46,,170,Box
434,46,,170,Box
435,46,,190,Box
436,46,,190,Box
437,46,,190,Box
565,46,,170,Box
566,46,,170,Box
567,46,,170,Box
568,46,,150,Box
569,46,,170,Box
570,46,,150,Box
438,46,,170,Box
571,46,,150,Box
572,46,,150,Box
573,46,,150,Box
574,46,,150,Box
575,46,,150,Box
576,46,,150,Box
577,46,,150,Box
578,46,,150,Box
579,46,,150,Box
580,46,,150,Box
581,46,,150,Box
582,46,,150,Box
583,46,,150,Box
94,46,,182,Box
95,46,,182,Box
96,46,,182,Box
97,46,,182,Box
98,46,,182,Box
99,46,,182,Box
100,46,,182,Box
101,46,,182,Box
102,46,,182,Box
103,46,,182,Box
104,46,,182,Box
105,46,,182,Box
106,46,,182,Box
439,46,,190,Box
440,46,,190,Box
441,48,,1500,Mattress
441,48,,600,Pillow
441,46,,190,Box
442,46,,190,Box
443,46,,190,Box
444,46,,190,Box
445,46,,190,Box
446,46,,190,Box
584,46,,150,Box
585,46,,150,Box
586,46,,150,Box
587,46,,150,Box
588,46,,150,Box
589,46,,150,Box
590,46,,150,Box
591,46,,150,Box
592,46,,150,Box
593,46,,150,Box
594,46,,150,Box
595,46,,150,Box
596,46,,150,Box
597,46,,150,Box
337,46,,150,Box
338,46,,150,Box
339,46,,150,Box
340,46,,150,Box
341,46,,150,Box
342,46,,150,Box
343,46,,150,Box
344,46,,150,Box
345,46,,150,Box
346,46,,150,Box
347,46,,150,Box
348,46,,150,Box
349,46,,150,Box
350,46,,150,Box
351,46,,150,Box
352,46,,150,Box
353,46,,150,Box
354,46,,150,Box
355,46,,150,Box
380,46,,214,Box
381,46,,214,Box
382,46,,214,Box
383,46,,180,Box
384,46,,214,Box
385,46,,214,Box
386,46,,214,Box
387,46,,214,Box
388,46,,214,Box
389,46,,214,Box
390,46,,214,Box
391,46,,214,Box
392,46,,214,Box
598,46,,150,Box
599,46,,150,Box
600,46,,150,Box
601,46,,150,Box
602,46,,150,Box
603,46,,150,Box
604,46,,150,Box
605,46,,150,Box
606,46,,150,Box
607,46,,150,Box
608,46,,150,Box
609,46,,150,Box
610,46,,150,Box
611,48,,1500,Mattress
611,48,,600,Pillow
611,46,,150,Box
612,46,,150,Box
613,46,,150,Box
614,46,,150,Box
615,46,,150,Box
616,46,,150,Box
617,46,,150,Box
618,46,,150,Box
619,46,,150,Box
620,46,,150,Box
519,46,,268,Box
520,46,,268,Box
621,46,,180,Box
622,46,,180,Box
623,46,,180,Box
624,46,,180,Box
107,46,,180,Box
393,46,,180,Box
625,46,,180,Box
626,48,,1500,Mattress
626,48,,600,Pillow
626,46,,180,Box
394,46,,180,Box
627,46,,180,Box
395,46,,180,Box
396,46,,180,Box
628,46,,180,Box
629,46,,180,Box
630,46,,180,Box
30,46,,190,Box
31,46,,190,Box
32,46,,190,Box
33,46,,190,Box
34,46,,190,Box
35,46,,190,Box
36,46,,190,Box
37,46,,190,Box
38,46,,190,Box
521,46,,287,Box
522,46,,287,Box
523,46,,287,Box
524,46,,287,Box
525,46,,287,Box
526,46,,287,Box
527,46,,287,Box
528,46,,287,Box
529,46,,287,Box
530,46,,287,Box
531,46,,287,Box
532,46,,287,Box
533,46,,287,Box
534,46,,287,Box
535,46,,287,Box
502,46,,230,Box
397,46,,214,Box
398,46,,214,Box
503,46,,230,Box
399,46,,214,Box
504,46,,230,Box
505,46,,230,Box
506,46,,230,Box
507,46,,230,Box
508,46,,230,Box
509,46,,230,Box
400,46,,214,Box
401,46,,214,Box
510,48,,900,Mattress
510,48,,600,Pillow
510,46,,230,Box
511,46,,230,Box
512,46,,230,Box
513,46,,230,Box
402,46,,214,Box
536,46,,232,Box
537,46,,232,Box
538,46,,232,Box
540,46,,232,Box
541,46,,232,Box
542,46,,232,Box
543,46,,232,Box
544,46,,232,Box
545,48,,1500,Mattress
545,48,,600,Pillow
545,46,,232,Box
546,46,,232,Box
547,46,,232,Box
548,46,,232,Box
549,46,,232,Box
550,46,,232,Box
551,46,,268,Box
552,46,,268,Box
553,46,,268,Box
554,46,,268,Box
555,46,,268,Box
556,46,,268,Box
557,46,,268,Box
631,46,,170,Box
632,46,,170,Box
633,46,,170,Box
634,46,,170,Box
635,46,,170,Box
636,46,,170,Box
637,46,,170,Box
447,46,,170,Box
638,46,,170,Box
639,46,,170,Box
150,48,,1100,Mattress
150,48,,600,Pillow
414,48,,1200,Mattress
414,48,,600,Pillow
109,48,,1200,Mattress
109,48,,600,Pillow
123,48,,1200,Mattress
123,48,,600,Pillow
448,48,,1200,Mattress
448,48,,600,Pillow
452,48,,1200,Mattress
452,48,,600,Pillow
457,48,,1200,Mattress
457,48,,600,Pillow
471,48,,1100,Mattress
471,48,,600,Pillow
477,48,,1200,Mattress
477,48,,600,Pillow
478,48,,1200,Mattress
478,48,,600,Pillow
183,45,,150,Box
184,45,,150,Box
185,45,,150,Box
186,45,,150,Box
187,45,,150,Box
188,45,,150,Box
189,45,,150,Box
190,44,,51.42,Box
191,44,,51.42,Box
192,44,,51.42,Box
193,44,,51.42,Box
194,44,,51.42,Box
195,44,,51.42,Box
196,44,,51.42,Box
197,44,,51.42,Box
198,44,,51.42,Box
199,44,,51.42,Box
200,48,,1200,Mattress
200,48,,600,Pillow
200,44,,51.42,Box
201,44,,51.42,Box
202,44,,51.42,Box
203,44,,51.42,Box
204,44,,51.42,Box
205,44,,51.42,Box
206,48,,1200,Mattress
206,48,,600,Pillow
206,44,,51.42,Box
207,44,,51.42,Box
208,44,,51.42,Box
209,44,,51.42,Box
210,44,,51.42,Box
211,44,,51.42,Box
212,44,,51.42,Box
213,44,,51.42,Box
214,44,,51.42,Box
215,44,,51.42,Box
216,44,,51.42,Box
217,44,,51.42,Box
218,44,,51.42,Box
219,44,,51.42,Box
220,44,,51.42,Box
221,48,,1200,Mattress
221,48,,600,Pillow
221,44,,51.42,Box
222,44,,51.42,Box
223,44,,51.42,Box
224,46,,190,Box
224,44,,51.42,Box
225,44,,51.42,Box
226,45,,150,Box
227,45,,150,Box
228,45,,150,Box
229,45,,150,Box
230,45,,150,Box
231,45,,150,Box
232,45,,150,Box
233,45,,150,Box
234,45,,150,Box
235,45,,150,Box
236,45,,150,Box
237,45,,150,Box
238,45,,150,Box
239,45,,150,Box
240,45,,150,Box
241,45,,150,Box
242,45,,150,Box
243,45,,150,Box
244,45,,150,Box
245,45,,150,Box
246,45,,150,Box
247,45,,150,Box
248,45,,150,Box
249,45,,150,Box
250,45,,150,Box
251,45,,150,Box
252,45,,150,Box
253,45,,150,Box
254,45,,150,Box
255,45,,150,Box
256,45,,150,Box
257,45,,150,Box
258,45,,150,Box
259,45,,150,Box
260,45,,150,Box
261,45,,150,Box
262,45,,150,Box
263,45,,150,Box
264,45,,150,Box
265,45,,150,Box
266,45,,150,Box
267,45,,150,Box
268,45,,150,Box
269,45,,150,Box
270,45,,150,Box
271,45,,150,Box
272,45,,150,Box
273,45,,150,Box
274,45,,150,Box
275,45,,150,Box
276,45,,150,Box
277,45,,150,Box
278,45,,150,Box
279,45,,150,Box
280,45,,150,Box
281,45,,150,Box
282,45,,150,Box
283,45,,150,Box
284,45,,150,Box
285,45,,150,Box
286,45,,150,Box
287,45,,150,Box
288,45,,150,Box
289,45,,150,Box
290,45,,150,Box
291,45,,150,Box
292,45,,150,Box
293,45,,150,Box
294,45,,150,Box
295,45,,150,Box
296,45,,150,Box
297,45,,150,Box
298,45,,150,Box
299,45,,150,Box
300,45,,150,Box
301,45,,150,Box
302,44,,51.42,Box
303,44,,51.42,Box
304,44,,51.42,Box
305,44,,51.42,Box
306,44,,51.42,Box
307,45,,150,Box
308,45,,150,Box
309,45,,150,Box
310,45,,150,Box
311,45,,150,Box
312,45,,150,Box
313,45,,150,Box
314,45,,150,Box
315,45,,150,Box
316,45,,150,Box
317,45,,150,Box
318,45,,150,Box
319,45,,150,Box
320,45,,150,Box
321,45,,150,Box
322,45,,150,Box
323,45,,150,Box
324,45,,150,Box
325,45,,150,Box
326,45,,150,Box
327,45,,150,Box
328,45,,150,Box
329,45,,150,Box
330,48,,1400,Mattress
330,48,,600,Pillow
330,45,,150,Box
331,45,,150,Box
332,48,,1400,Mattress
332,48,,600,Pillow
332,45,,150,Box
333,45,,150,Box
334,45,,150,Box
335,45,,150,Box
336,45,,150,Box
